"ko","log2FoldChange","padj","factor","path","trans"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04932","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04933","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04933","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04933","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04933","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04933","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04933","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04933","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04933","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05203","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05203","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05203","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko05203","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04010","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04010","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04010","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04010","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04010","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04010","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04010","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04010","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04011","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04011","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04011","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04011","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04062","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04062","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04062","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04062","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04014","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04014","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04014","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04014","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04144","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04144","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04144","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04144","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04062","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04062","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04062","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:ko04062","TRINITY_DN8588_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04144","TRINITY_DN8588_c0_g1_i2"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04144","TRINITY_DN9376_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04144","TRINITY_DN8517_c0_g1_i1"
"ko:K04393",-0.516645122855968,0.000881147520844212,"Menthol_Menthol_vs_Control","path:map04144","TRINITY_DN8588_c0_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05110","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05110","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05418","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05418","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04670","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04670","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05205","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05205","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05225","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05225","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05225","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05225","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05410","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05410","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05410","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05410","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05412","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05412","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05412","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05412","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05414","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05414","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05414","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05414","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05416","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05416","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05416","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05416","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04520","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04520","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04530","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04530","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04530","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04530","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04611","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04611","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04611","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04611","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04670","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04670","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04714","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04714","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04714","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04714","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04745","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04745","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04745","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04745","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04810","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04810","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05418","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05418","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04919","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04919","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04919","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04919","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04921","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04921","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04921","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04921","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05110","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05110","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04210","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04210","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05131","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05131","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05131","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05131","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05132","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05132","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05132","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05132","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04810","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04810","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04520","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04520","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04210","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04210","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04390","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04390","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04390","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04390","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04391","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04391","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04391","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04391","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04510","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04510","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04510","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04510","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05164","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05164","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05164","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05164","TRINITY_DN9529_c2_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04540","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04540","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04540","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04540","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN8730_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8364_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN9582_c3_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8746_c0_g2_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8648_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8364_c0_g1_i2"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:map05134","TRINITY_DN8364_c0_g1_i1"
